iter,batch_ranking_loss
100,1.5502276420593262
200,2.867169141769409
300,0.43991705775260925
400,1.6999648809432983
500,1.0756760835647583
600,1.3375227451324463
700,0.9777736663818359
800,0.9996293783187866
900,0.8694976568222046
1000,1.1374835968017578
1100,0.18045243620872498
1200,0.5269951820373535
1300,0.8653038740158081
1400,0.4738280773162842
1500,0.4370279908180237
1600,0.23009175062179565
1700,0.41267645359039307
1800,0.2745789885520935
1900,0.5615307092666626
2000,0.8312710523605347
2100,0.11323963850736618
2200,0.3393709063529968
2300,0.22956542670726776
2400,0.10314353555440903
2500,0.23432953655719757
2600,0.2118663489818573
2700,0.33935534954071045
2800,0.3100888431072235
2900,0.22852925956249237
3000,0.1308232992887497
3100,0.13619464635849
3200,0.13875609636306763
3300,0.09727844595909119
3400,0.49560680985450745
3500,0.40684112906455994
3600,0.19582532346248627
3700,0.09335637092590332
3800,0.46786007285118103
3900,0.14905652403831482
4000,0.22565039992332458
4100,0.11250562965869904
4200,0.152290940284729
4300,0.16611112654209137
4400,0.3028702139854431
4500,0.4865494966506958
4600,0.3417399227619171
4700,0.15420430898666382
4800,0.21874740719795227
4900,0.14460700750350952
5000,0.2875264585018158
5100,0.3794693946838379
5200,0.0957016795873642
5300,0.10161442309617996
5400,0.0624103918671608
5500,0.12736298143863678
5600,0.15598700940608978
5700,0.1389375627040863
5800,0.128023162484169
5900,0.10129296779632568
6000,0.07526884973049164
6100,0.15498365461826324
6200,0.10525503754615784
6300,0.04412047192454338
6400,0.13740471005439758
6500,0.12164222449064255
6600,0.11195237189531326
6700,0.14638368785381317
6800,0.2193487286567688
6900,0.27459409832954407
7000,0.13498780131340027
7100,0.20674429833889008
7200,0.10547585040330887
7300,0.09284961968660355
7400,0.1388147473335266
7500,0.12417753785848618
7600,0.08676768839359283
7700,0.14052201807498932
7800,0.23878763616085052
7900,0.3389715254306793
8000,0.051217108964920044
8100,0.16435536742210388
8200,0.1017267256975174
8300,0.12644432485103607
8400,0.1105155497789383
8500,0.12276694923639297
8600,0.05498852580785751
8700,0.20722641050815582
8800,0.1805465817451477
8900,0.03795171156525612
9000,0.16451507806777954
9100,0.34960007667541504
9200,0.07977813482284546
9300,0.25508779287338257
9400,0.06599200516939163
9500,0.15656958520412445
9600,0.12079108506441116
9700,0.21425805985927582
9800,0.08971894532442093
9900,0.11153797060251236
10000,0.2294202744960785
10100,0.11879666894674301
10200,0.0643792450428009
10300,0.12720076739788055
10400,0.11666344106197357
10500,0.054834119975566864
10600,0.08415964245796204
10700,0.14301306009292603
10800,0.0626671314239502
10900,0.028108607977628708
11000,0.19625894725322723
11100,0.07592476904392242
11200,0.21496820449829102
11300,0.09127858281135559
11400,0.07343818247318268
11500,0.13386565446853638
11600,0.10750222206115723
11700,0.08874091506004333
11800,0.3342859447002411
11900,0.2881051003932953
12000,0.10766880959272385
12100,0.12415294349193573
12200,0.049680374562740326
12300,0.1524917334318161
12400,0.18250370025634766
12500,0.1828780323266983
12600,0.09708055853843689
12700,0.20223790407180786
12800,0.2648378908634186
12900,0.18746495246887207
13000,0.22364391386508942
13100,0.10698903352022171
13200,0.07387842983007431
13300,0.10195203125476837
13400,0.10153550654649734
13500,0.16843503713607788
13600,0.0650564655661583
13700,0.11035891622304916
13800,0.11261646449565887
13900,0.08632142096757889
14000,0.2648216485977173
14100,0.08241593092679977
14200,0.081037737429142
14300,0.12256553769111633
14400,0.22180688381195068
14500,0.20864148437976837
14600,0.17718414962291718
14700,0.11502324044704437
14800,0.06653840094804764
14900,0.1588669717311859
15000,0.20396755635738373
15100,0.05999259650707245
15200,0.15906009078025818
15300,0.15019799768924713
15400,0.11501116305589676
15500,0.04564884305000305
15600,0.1763840615749359
15700,0.21842046082019806
15800,0.05682143568992615
15900,0.07555342465639114
16000,0.08900131285190582
16100,0.11822868883609772
16200,0.1765184849500656
16300,0.08524651825428009
16400,0.08826340734958649
16500,0.10462895780801773
16600,0.13244515657424927
16700,0.1428796350955963
16800,0.07614079117774963
16900,0.16937561333179474
17000,0.28789496421813965
17100,0.15327660739421844
17200,0.13319145143032074
17300,0.08719969540834427
17400,0.2615015506744385
17500,0.13311767578125
17600,0.23482124507427216
17700,0.06955508887767792
17800,0.16820913553237915
17900,0.05721526965498924
18000,0.21403299272060394
18100,0.06533028930425644
18200,0.0905521959066391
18300,0.10767524689435959
18400,0.11015001684427261
18500,0.06412218511104584
18600,0.10872550308704376
18700,0.10386358946561813
18800,0.2319633513689041
18900,0.13232190907001495
19000,0.2151593118906021
19100,0.09611058980226517
19200,0.07706049084663391
19300,0.08432216942310333
19400,0.10332690924406052
19500,0.04834548011422157
19600,0.18807733058929443
19700,0.12678614258766174
19800,0.11757156252861023
19900,0.14480018615722656
20000,0.13992387056350708
20100,0.12293948233127594
20200,0.05601347237825394
20300,0.2458915114402771
20400,0.1297173798084259
20500,0.10036426782608032
20600,0.1825588047504425
20700,0.12720122933387756
20800,0.16766148805618286
20900,0.12631146609783173
21000,0.17214711010456085
21100,0.10655318945646286
21200,0.20415164530277252
21300,0.14316749572753906
21400,0.09189410507678986
21500,0.06647486984729767
21600,0.15298867225646973
21700,0.0870540514588356
21800,0.1176581084728241
21900,0.1713484823703766
22000,0.09619418531656265
22100,0.12141399085521698
22200,0.08837296813726425
22300,0.11174935847520828
22400,0.22370117902755737
22500,0.06343942880630493
22600,0.06786268949508667
22700,0.06917468458414078
22800,0.15830717980861664
22900,0.11255847662687302
23000,0.0687551349401474
23100,0.09037967026233673
23200,0.09107255190610886
23300,0.05806377902626991
23400,0.1285967230796814
23500,0.06250602006912231
23600,0.05978644639253616
23700,0.1679169237613678
23800,0.07602963596582413
23900,0.19818298518657684
24000,0.08419075608253479
24100,0.20716804265975952
24200,0.14732150733470917
24300,0.10802620649337769
24400,0.07485857605934143
24500,0.16473069787025452
24600,0.15005552768707275
24700,0.06382829695940018
24800,0.1541506052017212
24900,0.1652938723564148
25000,0.12667694687843323
25100,0.0988130047917366
25200,0.283771276473999
25300,0.20729662477970123
25400,0.06671402603387833
25500,0.0955454409122467
25600,0.15359817445278168
25700,0.16609054803848267
25800,0.1321789026260376
25900,0.06462633609771729
26000,0.14013753831386566
26100,0.09616899490356445
26200,0.12357832491397858
26300,0.08195903897285461
26400,0.08630342781543732
26500,0.05061611905694008
26600,0.08885370194911957
26700,0.15104322135448456
26800,0.21715876460075378
26900,0.0920998677611351
27000,0.14958301186561584
27100,0.11669745296239853
27200,0.07749679684638977
27300,0.14939329028129578
27400,0.17261722683906555
27500,0.07809671759605408
27600,0.07872872054576874
27700,0.156790629029274
27800,0.11340703815221786
27900,0.1871364712715149
28000,0.2407589852809906
28100,0.1388702094554901
28200,0.1455259919166565
28300,0.12955760955810547
28400,0.2780877947807312
28500,0.13601231575012207
28600,0.17905013263225555
28700,0.18669450283050537
28800,0.11276277154684067
28900,0.12275643646717072
29000,0.3023276627063751
29100,0.10208793729543686
29200,0.18247772753238678
29300,0.09083930402994156
29400,0.14806637167930603
29500,0.20661631226539612
29600,0.12817531824111938
29700,0.14288969337940216
29800,0.0876060277223587
29900,0.09752296656370163
30000,0.20967277884483337
30100,0.07092565298080444
30200,0.16946637630462646
30300,0.09665024280548096
30400,0.1448182761669159
30500,0.15197941660881042
30600,0.07075367122888565
30700,0.10156494379043579
30800,0.08546841144561768
30900,0.18435269594192505
31000,0.1425366997718811
31100,0.08024876564741135
31200,0.07865043729543686
31300,0.11443433910608292
31400,0.08673025667667389
31500,0.10892404615879059
31600,0.21751399338245392
31700,0.09712831676006317
31800,0.14636509120464325
31900,0.1279466301202774
32000,0.19428390264511108
32100,0.15756475925445557
32200,0.08000757545232773
32300,0.11301027238368988
32400,0.1662328541278839
32500,0.09400440752506256
32600,0.06828999519348145
32700,0.08340895175933838
32800,0.1294461041688919
32900,0.13155345618724823
33000,0.10185174643993378
33100,0.14060892164707184
33200,0.19073161482810974
33300,0.05994793027639389
33400,0.08509854972362518
