iter,batch_ranking_loss
500,149020.765625
1000,10570.6923828125
1500,9102.5673828125
2000,5801.03466796875
2500,2150.82958984375
3000,804.00341796875
3500,979.8507080078125
4000,157.3491973876953
4500,314.7276306152344
5000,141.05075073242188
5500,339.3847961425781
6000,103.95233917236328
6500,95.53277587890625
7000,126.4237060546875
7500,82.08970642089844
8000,83.57630157470703
8500,140.18370056152344
9000,102.71595001220703
9500,60.3603630065918
10000,73.78064727783203
10500,48.768348693847656
11000,44.71762466430664
11500,65.77960205078125
12000,33.75689697265625
12500,49.74079895019531
13000,38.022544860839844
13500,25.84891700744629
14000,22.171733856201172
14500,26.68160057067871
15000,34.38966369628906
15500,13.757709503173828
16000,30.642871856689453
16500,19.63614845275879
17000,19.50663185119629
17500,12.463781356811523
18000,17.678634643554688
18500,13.679739952087402
19000,23.26649284362793
19500,8.295300483703613
20000,16.384204864501953
20500,17.023685455322266
21000,13.123465538024902
21500,13.681401252746582
22000,18.636629104614258
22500,13.38421630859375
23000,13.911978721618652
23500,20.71776008605957
24000,9.574158668518066
24500,16.10773468017578
25000,11.48381233215332
25500,10.568872451782227
26000,12.903888702392578
26500,8.650330543518066
27000,10.373296737670898
27500,16.445262908935547
28000,17.747093200683594
28500,10.780887603759766
29000,11.025626182556152
29500,11.841010093688965
30000,6.615700721740723
30500,10.2748441696167
31000,12.740592002868652
31500,6.238463401794434
32000,5.075200080871582
32500,8.507258415222168
33000,14.518815994262695
33500,8.575546264648438
34000,10.428951263427734
34500,8.068971633911133
35000,22.39607810974121
35500,10.133594512939453
36000,11.041542053222656
36500,12.476685523986816
37000,9.590431213378906
37500,8.5404691696167
38000,9.09731388092041
38500,13.18037223815918
39000,14.933465003967285
39500,10.707380294799805
40000,13.525733947753906
40500,18.333209991455078
41000,10.081806182861328
41500,10.381980895996094
42000,10.145342826843262
42500,8.535618782043457
43000,8.757542610168457
43500,10.603870391845703
44000,12.292441368103027
44500,17.33600616455078
45000,13.791736602783203
45500,10.058448791503906
46000,9.214827537536621
46500,11.673876762390137
47000,9.686771392822266
47500,12.055012702941895
48000,14.473690032958984
48500,10.781760215759277
49000,16.125675201416016
49500,6.386614799499512
50000,7.43005895614624
50500,8.907330513000488
51000,10.112581253051758
51500,6.472042560577393
52000,9.567914962768555
52500,9.143229484558105
53000,13.87407398223877
53500,7.839888572692871
54000,7.073790550231934
54500,9.683187484741211
55000,14.18073844909668
55500,11.243232727050781
56000,11.555502891540527
56500,12.953934669494629
57000,11.076964378356934
57500,12.204204559326172
58000,11.742563247680664
58500,11.392778396606445
59000,5.751114845275879
59500,6.895442962646484
60000,12.865968704223633
60500,10.424055099487305
61000,7.022675037384033
61500,8.594736099243164
62000,9.354460716247559
62500,12.746095657348633
63000,14.011343002319336
63500,10.128210067749023
64000,10.270238876342773
64500,11.223941802978516
65000,12.87907886505127
65500,7.705578327178955
66000,6.387025833129883
66500,9.359757423400879
67000,8.419248580932617
67500,6.952637672424316
68000,6.605105400085449
68500,7.330556869506836
69000,9.312102317810059
69500,7.8571062088012695
70000,15.527650833129883
70500,7.123558044433594
71000,8.601380348205566
71500,8.555598258972168
72000,10.148048400878906
72500,13.210249900817871
73000,10.227964401245117
73500,8.39578628540039
74000,10.832917213439941
74500,7.254915237426758
75000,10.387264251708984
75500,9.182367324829102
76000,8.013619422912598
76500,4.883188724517822
77000,12.371081352233887
77500,6.139786720275879
78000,10.322282791137695
78500,7.9955244064331055
79000,7.30030632019043
79500,10.608113288879395
80000,7.41066837310791
