iter,batch_ranking_loss
100,5.10645866394043
200,5.302552223205566
300,2.961124897003174
400,3.4655137062072754
500,3.333430767059326
600,2.0686593055725098
100,5.10645866394043
200,5.302552223205566
300,2.961124897003174
400,3.4655137062072754
500,3.333430767059326
600,2.0686593055725098
700,1.6635549068450928
800,0.6241421103477478
900,1.0223724842071533
1000,0.8122808933258057
1100,0.21175938844680786
1200,0.22931015491485596
1300,0.7980746030807495
1400,0.6443163752555847
1500,0.4068847894668579
1600,0.5254650115966797
1700,0.3681548237800598
1800,0.40524956583976746
1900,0.7157334089279175
2000,0.813454806804657
2100,0.27151110768318176
2200,0.40809205174446106
2300,0.15597690641880035
2400,0.2614089250564575
2500,0.23834899067878723
2600,0.5933471918106079
2700,0.29094964265823364
2800,0.6374521851539612
2900,0.7516501545906067
3000,0.2813127040863037
3100,0.14883802831172943
3200,0.23413291573524475
3300,0.593827486038208
3400,0.33507561683654785
3500,0.6532926559448242
3600,0.3784399628639221
3700,0.4356004595756531
3800,0.45550525188446045
3900,0.3430660367012024
4000,0.31062576174736023
4100,0.44249340891838074
4200,0.21571677923202515
4300,0.5329956412315369
4400,0.3103286921977997
4500,0.5670863389968872
4600,0.3419829308986664
4700,0.32408350706100464
4800,0.32295170426368713
4900,0.176164910197258
5000,0.41406992077827454
5100,0.47409945726394653
5200,0.21715900301933289
5300,0.3406674265861511
5400,0.23061223328113556
5500,0.1859540343284607
5600,0.4888799786567688
5700,0.19713078439235687
5800,0.24426323175430298
5900,0.10088228434324265
6000,0.3376891314983368
6100,0.34629160165786743
6200,0.4970528781414032
6300,0.23992964625358582
6400,0.44559839367866516
6500,0.3236156702041626
6600,0.25074851512908936
6700,0.2244715541601181
6800,0.234613835811615
6900,0.5010455250740051
7000,0.32134610414505005
7100,0.2512745261192322
7200,0.15787731111049652
7300,0.32404887676239014
7400,0.32451140880584717
7500,0.46938657760620117
7600,0.19544780254364014
7700,0.379560649394989
7800,0.3035237789154053
7900,0.24726919829845428
