iter,batch_ranking_loss
500,149033.1875
1000,10598.328125
1500,9123.7861328125
2000,5806.11083984375
2500,2147.041748046875
3000,814.6588745117188
3500,982.6383056640625
4000,168.0446319580078
4500,315.7654113769531
5000,138.70028686523438
5500,341.2046813964844
6000,98.34017944335938
6500,91.68144989013672
7000,126.49169921875
7500,79.4196548461914
8000,81.7696762084961
8500,141.1761016845703
9000,102.9419937133789
9500,59.13302230834961
10000,70.86495971679688
10500,43.138336181640625
11000,45.68939971923828
11500,60.80180358886719
12000,27.014284133911133
12500,44.66865539550781
13000,32.043399810791016
13500,23.609254837036133
14000,20.718408584594727
14500,28.503589630126953
15000,27.605894088745117
15500,15.140182495117188
16000,32.44643020629883
16500,20.173261642456055
17000,19.008716583251953
17500,17.542572021484375
18000,12.857766151428223
18500,16.325489044189453
19000,19.85684585571289
19500,10.43238353729248
20000,17.589519500732422
20500,22.754257202148438
21000,12.099864959716797
21500,15.990687370300293
22000,12.596539497375488
22500,14.810203552246094
23000,12.963906288146973
23500,22.106719970703125
24000,17.334171295166016
24500,14.460286140441895
25000,12.776738166809082
25500,12.0230131149292
26000,15.244879722595215
26500,8.291565895080566
27000,10.471908569335938
27500,17.88419532775879
28000,23.46491241455078
28500,11.086199760437012
29000,10.936610221862793
29500,10.306330680847168
30000,11.101625442504883
30500,12.8360595703125
31000,11.906002044677734
31500,6.131307601928711
32000,5.999577522277832
32500,9.385236740112305
33000,14.377121925354004
33500,7.658239364624023
34000,17.157472610473633
34500,7.199352741241455
35000,15.365765571594238
35500,9.432816505432129
36000,7.116488456726074
36500,5.661821365356445
37000,7.598224639892578
37500,8.875012397766113
38000,10.982467651367188
38500,14.30029010772705
39000,15.054717063903809
39500,8.01593017578125
40000,11.774242401123047
40500,8.97282600402832
41000,8.960748672485352
41500,7.070801258087158
42000,7.324129104614258
42500,11.367115020751953
43000,11.449177742004395
43500,8.12027359008789
44000,11.778619766235352
44500,10.959388732910156
45000,10.98469066619873
45500,3.776670217514038
46000,6.652235984802246
46500,7.48970890045166
47000,5.193175315856934
47500,6.265136241912842
48000,15.712267875671387
48500,7.742356777191162
49000,11.464906692504883
49500,7.134324550628662
50000,4.969452381134033
50500,7.977641582489014
51000,7.941872596740723
51500,5.737125396728516
52000,9.48989200592041
52500,5.9046549797058105
53000,6.422158241271973
53500,5.6134185791015625
54000,5.724425792694092
54500,8.913385391235352
55000,15.277941703796387
55500,6.265810489654541
56000,10.02200698852539
56500,7.193551063537598
57000,9.462981224060059
57500,12.10692310333252
58000,6.7902727127075195
58500,11.243780136108398
59000,4.930635452270508
59500,6.5778398513793945
60000,9.647150039672852
60500,8.640374183654785
61000,4.496454238891602
61500,7.165778160095215
62000,9.962560653686523
62500,8.654932975769043
63000,12.833455085754395
63500,8.970040321350098
64000,9.500268936157227
64500,7.1843671798706055
65000,8.492411613464355
65500,6.232826232910156
66000,5.39260196685791
66500,5.018846035003662
67000,4.940600872039795
67500,4.003501892089844
68000,5.962095737457275
68500,6.257012844085693
69000,10.784059524536133
69500,3.4220147132873535
70000,9.74570369720459
70500,7.629068374633789
71000,7.155973434448242
71500,5.593775749206543
72000,8.656966209411621
72500,8.100322723388672
73000,11.32018756866455
73500,12.397624969482422
74000,8.048151016235352
74500,6.753945350646973
75000,9.125600814819336
75500,8.266942977905273
76000,7.530189514160156
76500,4.3203654289245605
77000,8.493358612060547
77500,3.4991567134857178
78000,8.259421348571777
78500,6.4584832191467285
79000,3.98232364654541
79500,7.163735389709473
80000,4.651336669921875
