iter,batch_ranking_loss
500,69169.109375
1000,7298.65234375
1500,7236.6767578125
2000,3377.770751953125
2500,1115.3095703125
3000,854.4400634765625
3500,734.9208374023438
4000,619.0612182617188
4500,360.9617004394531
5000,198.046142578125
5500,207.56686401367188
6000,124.63323974609375
6500,114.1143798828125
7000,98.40605926513672
7500,125.89430236816406
8000,96.85031127929688
8500,66.29492950439453
9000,34.97288131713867
9500,73.49130249023438
10000,60.123809814453125
10500,57.86988067626953
11000,75.76155090332031
11500,67.3048095703125
12000,103.30233764648438
12500,35.44770812988281
13000,40.26441192626953
13500,37.214744567871094
14000,37.666236877441406
14500,23.552156448364258
15000,30.07012176513672
15500,19.404361724853516
16000,30.8179931640625
16500,45.29433059692383
17000,13.418119430541992
17500,23.331710815429688
18000,23.064266204833984
18500,25.849313735961914
19000,12.89584732055664
19500,15.723119735717773
20000,12.129454612731934
20500,20.318737030029297
21000,14.60838794708252
21500,19.542192459106445
22000,19.733898162841797
22500,21.288009643554688
23000,11.596197128295898
23500,23.300914764404297
24000,27.50798797607422
24500,19.207189559936523
25000,12.257572174072266
25500,20.734840393066406
26000,11.65522289276123
26500,11.235694885253906
27000,16.067758560180664
27500,10.536293983459473
28000,14.29561996459961
28500,16.764331817626953
29000,15.671936988830566
29500,17.154447555541992
30000,7.658231735229492
30500,19.415103912353516
31000,13.161874771118164
31500,13.36884880065918
32000,14.615878105163574
32500,10.119378089904785
33000,15.26990032196045
33500,15.443809509277344
34000,11.92729377746582
34500,9.584649085998535
35000,10.20046615600586
35500,13.12380313873291
36000,14.60854434967041
36500,11.358369827270508
37000,7.138129234313965
37500,9.631778717041016
38000,6.181665897369385
38500,23.6436824798584
39000,11.8251371383667
39500,13.189411163330078
40000,8.129627227783203
40500,10.364800453186035
41000,11.042724609375
41500,11.689920425415039
42000,6.67788028717041
42500,10.58405590057373
43000,8.180440902709961
43500,13.032939910888672
44000,8.581023216247559
44500,7.322761058807373
45000,14.045145034790039
45500,10.645691871643066
46000,8.044778823852539
46500,7.823261260986328
47000,11.175997734069824
47500,20.263612747192383
48000,8.162708282470703
48500,17.334936141967773
49000,10.956109046936035
49500,9.42701530456543
50000,9.8065824508667
50500,9.233442306518555
51000,16.425960540771484
51500,10.031492233276367
52000,20.238096237182617
52500,5.082461833953857
53000,11.465958595275879
53500,9.082027435302734
54000,14.43100357055664
54500,9.999821662902832
55000,13.21505069732666
55500,17.05701446533203
56000,11.516363143920898
56500,14.676786422729492
57000,12.400436401367188
57500,9.36098861694336
58000,8.974924087524414
58500,8.077296257019043
59000,10.837968826293945
59500,6.430697441101074
60000,8.109735488891602
60500,7.777772903442383
61000,11.784894943237305
61500,10.260944366455078
62000,10.411383628845215
62500,6.207822799682617
63000,9.601665496826172
63500,9.412115097045898
64000,8.37022590637207
64500,7.567774772644043
65000,14.952587127685547
65500,9.45384407043457
66000,18.641551971435547
66500,8.648484230041504
67000,8.037949562072754
67500,9.666735649108887
68000,12.896594047546387
68500,7.143060684204102
69000,8.726696968078613
69500,13.37179183959961
70000,15.136787414550781
70500,7.831459045410156
71000,10.716843605041504
71500,7.261157512664795
72000,7.387081146240234
72500,11.686384201049805
73000,14.440666198730469
73500,6.883316993713379
74000,8.468881607055664
74500,6.808307647705078
75000,10.589849472045898
75500,10.429555892944336
76000,10.451836585998535
76500,9.398439407348633
77000,8.825713157653809
77500,5.065258026123047
78000,7.804835319519043
78500,10.262371063232422
79000,9.312349319458008
79500,18.412517547607422
80000,9.442882537841797
80500,12.476444244384766
81000,7.786755561828613
81500,9.088973045349121
82000,12.706229209899902
82500,9.577356338500977
83000,9.018272399902344
83500,9.46303653717041
84000,9.055139541625977
84500,6.350808143615723
85000,7.191414833068848
85500,16.061237335205078
86000,11.700945854187012
86500,8.923418998718262
87000,10.139911651611328
87500,6.448620796203613
88000,9.603001594543457
88500,10.661599159240723
89000,13.799514770507812
89500,15.660201072692871
90000,7.811587333679199
90500,6.145824432373047
91000,13.936631202697754
91500,8.578205108642578
92000,7.587620735168457
92500,11.395195007324219
93000,8.999900817871094
93500,5.327587127685547
94000,7.641504287719727
94500,8.634711265563965
95000,7.974555015563965
95500,7.785419464111328
96000,7.8321990966796875
96500,10.872157096862793
97000,16.04629898071289
97500,10.498534202575684
98000,9.631948471069336
98500,12.569158554077148
99000,9.352532386779785
99500,11.11331558227539
100000,8.824037551879883
100500,9.724380493164062
101000,5.454607009887695
101500,9.726706504821777
102000,9.718279838562012
102500,8.704736709594727
103000,10.222392082214355
103500,10.563831329345703
104000,8.481562614440918
104500,5.917481422424316
105000,7.392939567565918
105500,8.156274795532227
106000,12.454472541809082
106500,8.933488845825195
107000,8.889699935913086
107500,6.753474235534668
108000,8.709454536437988
108500,8.020991325378418
109000,21.01540756225586
109500,9.588664054870605
110000,6.977882385253906
110500,5.702794075012207
111000,7.4830708503723145
111500,17.31878089904785
112000,9.363922119140625
112500,7.433481216430664
113000,6.9929962158203125
113500,7.638176918029785
114000,15.766836166381836
114500,8.008525848388672
115000,11.381879806518555
115500,5.866781234741211
116000,10.327993392944336
116500,5.536191940307617
117000,9.183143615722656
117500,6.201348304748535
118000,5.674142837524414
118500,5.043474197387695
119000,9.60380744934082
119500,8.08983039855957
120000,7.443202972412109
120500,8.134923934936523
121000,5.539637565612793
121500,15.930583953857422
122000,6.36529541015625
122500,8.60966968536377
123000,10.299982070922852
123500,11.76220417022705
124000,6.775297164916992
124500,6.531457901000977
125000,7.580142021179199
125500,8.009952545166016
126000,8.802804946899414
126500,6.400938987731934
127000,7.377625465393066
127500,6.662723541259766
128000,7.077306747436523
128500,7.86824893951416
129000,8.491592407226562
129500,7.49257230758667
130000,7.295205116271973
130500,7.692583084106445
131000,6.055213451385498
131500,5.987740516662598
132000,5.523128032684326
132500,6.044031143188477
133000,6.108237266540527
133500,6.41532039642334
134000,8.727897644042969
134500,7.333264350891113
135000,5.337667465209961
135500,4.653115272521973
136000,7.144701957702637
136500,5.657336235046387
137000,5.609508514404297
137500,10.06108283996582
138000,7.029165267944336
138500,6.46221923828125
139000,5.072863578796387
139500,8.114992141723633
140000,9.218029022216797
140500,5.820655822753906
141000,6.644655227661133
141500,6.376355171203613
142000,5.264911651611328
142500,8.409900665283203
143000,9.106074333190918
143500,13.073957443237305
144000,7.4795379638671875
144500,10.015402793884277
145000,6.913712978363037
145500,5.778530120849609
146000,8.038527488708496
146500,8.518702507019043
147000,11.126800537109375
147500,6.2489914894104
148000,5.528650283813477
148500,5.5281782150268555
149000,8.956290245056152
149500,8.143328666687012
150000,8.267610549926758
